# <defaultcodec>utf-8</defaultcodec>
Statistic export
DispY 1 (Average): Displacement Y [mm] , DispY 1 (Maximum): Displacement Y [mm] , DispY 1 (Minimum): Displacement Y [mm] , DispY 1 (Points): Displacement Y , DispY 1 (Sigma): Displacement Y [mm] , DispZ 1 (Average): Displacement Z [mm] , DispZ 1 (Maximum): Displacement Z [mm] , DispZ 1 (Minimum): Displacement Z [mm] , DispZ 1 (Points): Displacement Z , DispZ 1 (Sigma): Displacement Z [mm]
-1.26303890e+02 , -1.26257347e+02 , -1.26361145e+02 , 1.00000000e+02 , 1.98014595e-02 , -3.71633001e+01 , -3.70995331e+01 , -3.72287750e+01 , 1.00000000e+02 , 2.68574084e-02
-1.25756451e+02 , -1.25704384e+02 , -1.25815056e+02 , 1.00000000e+02 , 1.97586730e-02 , -3.69116786e+01 , -3.68438034e+01 , -3.69785538e+01 , 1.00000000e+02 , 2.73218916e-02
-1.23921796e+02 , -1.23877251e+02 , -1.23977615e+02 , 1.00000000e+02 , 1.93814033e-02 , -3.67248587e+01 , -3.66595993e+01 , -3.67906265e+01 , 1.00000000e+02 , 2.63683568e-02
-1.22137961e+02 , -1.22091156e+02 , -1.22198204e+02 , 1.00000000e+02 , 1.92148178e-02 , -3.64319535e+01 , -3.63700676e+01 , -3.64946518e+01 , 1.00000000e+02 , 2.60372356e-02
-1.20310845e+02 , -1.20260826e+02 , -1.20377022e+02 , 1.00000000e+02 , 2.12311916e-02 , -3.62710188e+01 , -3.62074623e+01 , -3.63329430e+01 , 1.00000000e+02 , 2.51809796e-02
-1.18494283e+02 , -1.18448822e+02 , -1.18558350e+02 , 1.00000000e+02 , 2.23737603e-02 , -3.59840575e+01 , -3.59297028e+01 , -3.60424423e+01 , 1.00000000e+02 , 2.31353043e-02
-1.16525000e+02 , -1.16472313e+02 , -1.16590569e+02 , 1.00000000e+02 , 2.28350889e-02 , -3.57678819e+01 , -3.57120285e+01 , -3.58251801e+01 , 1.00000000e+02 , 2.27618804e-02
-1.14630881e+02 , -1.14589996e+02 , -1.14700600e+02 , 1.00000000e+02 , 2.25002397e-02 , -3.55705486e+01 , -3.55169411e+01 , -3.56198387e+01 , 1.00000000e+02 , 2.02499858e-02
-1.12720480e+02 , -1.12672318e+02 , -1.12793602e+02 , 1.00000000e+02 , 2.46153133e-02 , -3.53169488e+01 , -3.52664146e+01 , -3.53627129e+01 , 1.00000000e+02 , 1.97564387e-02
-1.10156325e+02 , -1.10111725e+02 , -1.10232887e+02 , 1.00000000e+02 , 2.47018291e-02 , -3.48967175e+01 , -3.48490181e+01 , -3.49381638e+01 , 1.00000000e+02 , 1.80311998e-02
-1.08170336e+02 , -1.08120018e+02 , -1.08244446e+02 , 1.00000000e+02 , 2.54944669e-02 , -3.46719841e+01 , -3.46285324e+01 , -3.47158165e+01 , 1.00000000e+02 , 1.80838250e-02
-1.06255444e+02 , -1.06204185e+02 , -1.06329758e+02 , 1.00000000e+02 , 2.76412821e-02 , -3.43221096e+01 , -3.42792091e+01 , -3.43626518e+01 , 1.00000000e+02 , 1.77949778e-02
-1.04286419e+02 , -1.04235588e+02 , -1.04361565e+02 , 1.00000000e+02 , 2.68429679e-02 , -3.39191316e+01 , -3.38807373e+01 , -3.39549370e+01 , 1.00000000e+02 , 1.49323135e-02
-1.02258973e+02 , -1.02206215e+02 , -1.02334084e+02 , 1.00000000e+02 , 2.81159016e-02 , -3.34641998e+01 , -3.34254494e+01 , -3.34963570e+01 , 1.00000000e+02 , 1.47153836e-02
-1.00269710e+02 , -1.00216209e+02 , -1.00349091e+02 , 1.00000000e+02 , 2.96585657e-02 , -3.28248432e+01 , -3.27906494e+01 , -3.28547478e+01 , 1.00000000e+02 , 1.33470372e-02
-9.82646206e+01 , -9.82125854e+01 , -9.83440018e+01 , 1.00000000e+02 , 2.91192376e-02 , -3.20625457e+01 , -3.20299759e+01 , -3.20923424e+01 , 1.00000000e+02 , 1.30265472e-02
-9.62501411e+01 , -9.61953812e+01 , -9.63333206e+01 , 1.00000000e+02 , 3.01871229e-02 , -3.11417530e+01 , -3.11111832e+01 , -3.11726971e+01 , 1.00000000e+02 , 1.28021810e-02
-9.42850977e+01 , -9.42380524e+01 , -9.43637466e+01 , 1.00000000e+02 , 2.77431325e-02 , -2.99716824e+01 , -2.99428997e+01 , -2.99940662e+01 , 1.00000000e+02 , 1.08093193e-02
-9.23367470e+01 , -9.22836761e+01 , -9.24186783e+01 , 1.00000000e+02 , 3.13401234e-02 , -2.86323378e+01 , -2.86006832e+01 , -2.86571465e+01 , 1.00000000e+02 , 1.17219066e-02
-9.03750745e+01 , -9.03245926e+01 , -9.04544220e+01 , 1.00000000e+02 , 2.97956636e-02 , -2.71475525e+01 , -2.71193924e+01 , -2.71731853e+01 , 1.00000000e+02 , 1.13569227e-02
-8.84212400e+01 , -8.83740921e+01 , -8.84983749e+01 , 1.00000000e+02 , 2.73592340e-02 , -2.55034765e+01 , -2.54743347e+01 , -2.55290985e+01 , 1.00000000e+02 , 1.17904306e-02
-8.64537131e+01 , -8.63989716e+01 , -8.65306778e+01 , 1.00000000e+02 , 2.86506401e-02 , -2.37132219e+01 , -2.36853371e+01 , -2.37361622e+01 , 1.00000000e+02 , 1.13559361e-02
-8.44766849e+01 , -8.44281921e+01 , -8.45523453e+01 , 1.00000000e+02 , 2.75591738e-02 , -2.19075956e+01 , -2.18808613e+01 , -2.19361210e+01 , 1.00000000e+02 , 1.20878869e-02
-8.25248440e+01 , -8.24756546e+01 , -8.26003342e+01 , 1.00000000e+02 , 2.77256491e-02 , -2.00364528e+01 , -2.00075188e+01 , -2.00639076e+01 , 1.00000000e+02 , 1.17868220e-02
-8.05869844e+01 , -8.05408401e+01 , -8.06573486e+01 , 1.00000000e+02 , 2.54720878e-02 , -1.81658562e+01 , -1.81362877e+01 , -1.81927109e+01 , 1.00000000e+02 , 1.16372504e-02
-7.86508904e+01 , -7.86030197e+01 , -7.87226486e+01 , 1.00000000e+02 , 2.63057091e-02 , -1.62624791e+01 , -1.62343216e+01 , -1.62877235e+01 , 1.00000000e+02 , 1.11827841e-02
-7.67333947e+01 , -7.66950150e+01 , -7.68020782e+01 , 1.00000000e+02 , 2.19927772e-02 , -1.44241909e+01 , -1.43916912e+01 , -1.44536133e+01 , 1.00000000e+02 , 1.30945299e-02
-7.48284073e+01 , -7.47854233e+01 , -7.49022598e+01 , 1.00000000e+02 , 2.49016652e-02 , -1.26377416e+01 , -1.26051245e+01 , -1.26637449e+01 , 1.00000000e+02 , 1.27079880e-02
-7.29601342e+01 , -7.29252777e+01 , -7.30256424e+01 , 1.00000000e+02 , 1.88369291e-02 , -1.09718934e+01 , -1.09350510e+01 , -1.10034122e+01 , 1.00000000e+02 , 1.42029070e-02
-7.10699362e+01 , -7.10235214e+01 , -7.11399078e+01 , 1.00000000e+02 , 2.41927981e-02 , -9.49461437e+00 , -9.46581459e+00 , -9.52074242e+00 , 1.00000000e+02 , 1.20148687e-02
-6.92183412e+01 , -6.91765976e+01 , -6.92836227e+01 , 1.00000000e+02 , 2.28398559e-02 , -8.30004330e+00 , -8.26974869e+00 , -8.32677650e+00 , 1.00000000e+02 , 1.21967484e-02
-6.73777431e+01 , -6.73341675e+01 , -6.74470215e+01 , 1.00000000e+02 , 2.35208410e-02 , -7.30698420e+00 , -7.27849245e+00 , -7.33691072e+00 , 1.00000000e+02 , 1.26825200e-02
-6.55746744e+01 , -6.55277710e+01 , -6.56454849e+01 , 1.00000000e+02 , 2.51119772e-02 , -6.54881060e+00 , -6.52173519e+00 , -6.57484245e+00 , 1.00000000e+02 , 1.09506439e-02
-6.37145681e+01 , -6.36672745e+01 , -6.37916069e+01 , 1.00000000e+02 , 2.46441595e-02 , -5.89718427e+00 , -5.87041140e+00 , -5.92335987e+00 , 1.00000000e+02 , 1.16396310e-02
-6.19067120e+01 , -6.18614044e+01 , -6.19753685e+01 , 1.00000000e+02 , 2.44350069e-02 , -5.08587385e+00 , -5.05755186e+00 , -5.11135387e+00 , 1.00000000e+02 , 1.12616974e-02
-6.01042136e+01 , -6.00577545e+01 , -6.01743202e+01 , 1.00000000e+02 , 2.41646515e-02 , -4.12965541e+00 , -4.10003233e+00 , -4.15676022e+00 , 1.00000000e+02 , 1.18015522e-02
-5.82557814e+01 , -5.82137184e+01 , -5.83211021e+01 , 1.00000000e+02 , 2.28203352e-02 , -3.39994664e+00 , -3.37292337e+00 , -3.42857933e+00 , 1.00000000e+02 , 1.22510045e-02
-5.64686018e+01 , -5.64261169e+01 , -5.65327187e+01 , 1.00000000e+02 , 2.38519848e-02 , -2.78510669e+00 , -2.75721645e+00 , -2.81106019e+00 , 1.00000000e+02 , 1.19027035e-02
-5.46818223e+01 , -5.46426468e+01 , -5.47537880e+01 , 1.00000000e+02 , 2.32019315e-02 , -2.32882690e+00 , -2.30280161e+00 , -2.35503602e+00 , 1.00000000e+02 , 1.11875133e-02
-5.28789213e+01 , -5.28329468e+01 , -5.29477577e+01 , 1.00000000e+02 , 2.45824055e-02 , -2.04689269e+00 , -2.02272701e+00 , -2.07313609e+00 , 1.00000000e+02 , 1.12886601e-02
-5.10614670e+01 , -5.10152817e+01 , -5.11322937e+01 , 1.00000000e+02 , 2.45523732e-02 , -1.51799402e+00 , -1.49159169e+00 , -1.54210711e+00 , 1.00000000e+02 , 1.12135292e-02
-4.92165530e+01 , -4.91738968e+01 , -4.92849731e+01 , 1.00000000e+02 , 2.36536376e-02 , -9.30568703e-01 , -9.03661966e-01 , -9.56116378e-01 , 1.00000000e+02 , 1.15836435e-02
-4.74685700e+01 , -4.74318657e+01 , -4.75345993e+01 , 1.00000000e+02 , 2.11770581e-02 , -5.69187071e-01 , -5.46094954e-01 , -5.95917284e-01 , 1.00000000e+02 , 1.00798412e-02
-4.55312590e+01 , -4.54892654e+01 , -4.56045189e+01 , 1.00000000e+02 , 2.55531650e-02 , -3.53581995e-01 , -3.28172177e-01 , -3.78342420e-01 , 1.00000000e+02 , 1.09858329e-02
-4.37489596e+01 , -4.37067070e+01 , -4.38214912e+01 , 1.00000000e+02 , 2.42817625e-02 , -1.41869008e-01 , -1.17230430e-01 , -1.64910555e-01 , 1.00000000e+02 , 1.08128167e-02
-4.19103184e+01 , -4.18657799e+01 , -4.19833946e+01 , 1.00000000e+02 , 2.50920168e-02 , 5.52056843e-02 , 7.92883039e-02 , 3.20246480e-02 , 1.00000000e+02 , 1.03327964e-02
-4.00342644e+01 , -3.99874001e+01 , -4.01131935e+01 , 1.00000000e+02 , 2.72749933e-02 , 2.27234573e-01 , 2.47850940e-01 , 2.08507180e-01 , 1.00000000e+02 , 9.50448241e-03
-3.81896757e+01 , -3.81350822e+01 , -3.82711029e+01 , 1.00000000e+02 , 3.03251578e-02 , 4.03714916e-01 , 4.28264916e-01 , 3.85841250e-01 , 1.00000000e+02 , 9.67593216e-03
-3.63796255e+01 , -3.63189659e+01 , -3.64646835e+01 , 1.00000000e+02 , 3.09205460e-02 , 5.63692200e-01 , 5.84330738e-01 , 5.45885503e-01 , 1.00000000e+02 , 8.60180312e-03
-3.44557611e+01 , -3.44033165e+01 , -3.45322647e+01 , 1.00000000e+02 , 2.84552324e-02 , 6.86420153e-01 , 7.10469961e-01 , 6.64824069e-01 , 1.00000000e+02 , 1.00383144e-02
-3.26101379e+01 , -3.25558662e+01 , -3.26865501e+01 , 1.00000000e+02 , 2.94171725e-02 , 8.02714353e-01 , 8.23790133e-01 , 7.81984389e-01 , 1.00000000e+02 , 8.57876318e-03
-3.07003258e+01 , -3.06437931e+01 , -3.07874374e+01 , 1.00000000e+02 , 3.14091926e-02 , 8.78685785e-01 , 8.97283494e-01 , 8.62366676e-01 , 1.00000000e+02 , 8.20878514e-03
-2.88248348e+01 , -2.87771339e+01 , -2.88976994e+01 , 1.00000000e+02 , 2.94043043e-02 , 9.66871445e-01 , 9.81887043e-01 , 9.49055672e-01 , 1.00000000e+02 , 7.97678188e-03
-2.68972852e+01 , -2.68327847e+01 , -2.69895191e+01 , 1.00000000e+02 , 3.44483985e-02 , 9.91473706e-01 , 1.01510060e+00 , 9.73590612e-01 , 1.00000000e+02 , 8.57975666e-03
-2.50375428e+01 , -2.49775963e+01 , -2.51178741e+01 , 1.00000000e+02 , 3.13866628e-02 , 1.06557458e+00 , 1.08265197e+00 , 1.05026412e+00 , 1.00000000e+02 , 8.22160944e-03
-2.31512205e+01 , -2.30932217e+01 , -2.32447891e+01 , 1.00000000e+02 , 3.48688559e-02 , 1.09214951e+00 , 1.11696732e+00 , 1.07489741e+00 , 1.00000000e+02 , 8.58938086e-03
-2.12961833e+01 , -2.12395058e+01 , -2.13872070e+01 , 1.00000000e+02 , 3.34141089e-02 , 1.13537995e+00 , 1.15674829e+00 , 1.12018752e+00 , 1.00000000e+02 , 8.53021641e-03
-1.95611957e+01 , -1.94992714e+01 , -1.96551952e+01 , 1.00000000e+02 , 3.42765747e-02 , 1.16842656e+00 , 1.19300985e+00 , 1.15388477e+00 , 1.00000000e+02 , 8.71527604e-03
-1.80176268e+01 , -1.79524345e+01 , -1.81114025e+01 , 1.00000000e+02 , 3.65891726e-02 , 1.17762504e+00 , 1.19984889e+00 , 1.16253805e+00 , 1.00000000e+02 , 9.11507254e-03
-1.64664608e+01 , -1.64131393e+01 , -1.65492725e+01 , 1.00000000e+02 , 3.04917430e-02 , 1.19916498e+00 , 1.21760857e+00 , 1.18230987e+00 , 1.00000000e+02 , 8.30872399e-03
-1.52378644e+01 , -1.51678247e+01 , -1.53325109e+01 , 1.00000000e+02 , 3.84033860e-02 , 1.21652650e+00 , 1.23884737e+00 , 1.20150709e+00 , 1.00000000e+02 , 9.57677650e-03
-1.36982602e+01 , -1.36274071e+01 , -1.37904062e+01 , 1.00000000e+02 , 3.69564243e-02 , 1.22414815e+00 , 1.24784493e+00 , 1.20765746e+00 , 1.00000000e+02 , 8.92932969e-03
-1.20294227e+01 , -1.19640942e+01 , -1.21147814e+01 , 1.00000000e+02 , 3.66563251e-02 , 1.24871132e+00 , 1.27620900e+00 , 1.23255980e+00 , 1.00000000e+02 , 1.06017731e-02
-1.05551038e+01 , -1.04946327e+01 , -1.06443748e+01 , 1.00000000e+02 , 3.51710232e-02 , 1.27459058e+00 , 1.29779792e+00 , 1.25694871e+00 , 1.00000000e+02 , 9.51674268e-03
-9.46097520e+00 , -9.39518547e+00 , -9.54739285e+00 , 1.00000000e+02 , 3.39839022e-02 , 1.30501039e+00 , 1.32875383e+00 , 1.28949499e+00 , 1.00000000e+02 , 9.28005137e-03
-9.00027986e+00 , -8.94214821e+00 , -9.08330154e+00 , 1.00000000e+02 , 3.31090198e-02 , 1.29950715e+00 , 1.32291234e+00 , 1.28338480e+00 , 1.00000000e+02 , 9.36230122e-03
-8.79878792e+00 , -8.74050999e+00 , -8.88254547e+00 , 1.00000000e+02 , 3.35513563e-02 , 1.30392919e+00 , 1.32573414e+00 , 1.28744066e+00 , 1.00000000e+02 , 8.49282176e-03
-8.61545101e+00 , -8.55036736e+00 , -8.70277214e+00 , 1.00000000e+02 , 3.54343661e-02 , 1.29915024e+00 , 1.32141387e+00 , 1.28293693e+00 , 1.00000000e+02 , 8.77228318e-03
-8.47802848e+00 , -8.41358662e+00 , -8.56562042e+00 , 1.00000000e+02 , 3.60061174e-02 , 1.30868099e+00 , 1.33478737e+00 , 1.29206872e+00 , 1.00000000e+02 , 1.05574409e-02
-8.36276282e+00 , -8.30000305e+00 , -8.44876575e+00 , 1.00000000e+02 , 3.48664797e-02 , 1.30401861e+00 , 1.32886481e+00 , 1.28684759e+00 , 1.00000000e+02 , 9.54804247e-03
-8.24473852e+00 , -8.18658066e+00 , -8.32909298e+00 , 1.00000000e+02 , 3.42642292e-02 , 1.30051207e+00 , 1.32693791e+00 , 1.28318596e+00 , 1.00000000e+02 , 9.87040153e-03
-8.17537684e+00 , -8.11637592e+00 , -8.25936890e+00 , 1.00000000e+02 , 3.35914432e-02 , 1.30378313e+00 , 1.32863665e+00 , 1.28739393e+00 , 1.00000000e+02 , 9.57701572e-03
-8.06281880e+00 , -8.00383282e+00 , -8.14566803e+00 , 1.00000000e+02 , 3.28596209e-02 , 1.30609507e+00 , 1.32718933e+00 , 1.29092836e+00 , 1.00000000e+02 , 8.39282732e-03
-7.99716263e+00 , -7.93360186e+00 , -8.08337879e+00 , 1.00000000e+02 , 3.52452649e-02 , 1.30517625e+00 , 1.33038688e+00 , 1.29002142e+00 , 1.00000000e+02 , 9.49507670e-03
-7.93204127e+00 , -7.86636877e+00 , -8.01518059e+00 , 1.00000000e+02 , 3.56984265e-02 , 1.30378750e+00 , 1.32826769e+00 , 1.28589797e+00 , 1.00000000e+02 , 9.21167782e-03
-7.80627513e+00 , -7.74395800e+00 , -7.89523983e+00 , 1.00000000e+02 , 3.59945222e-02 , 1.28702047e+00 , 1.31322372e+00 , 1.26905251e+00 , 1.00000000e+02 , 9.93574049e-03
-7.78438313e+00 , -7.73074675e+00 , -7.85823059e+00 , 1.00000000e+02 , 2.93260342e-02 , 1.30128437e+00 , 1.32389796e+00 , 1.28314841e+00 , 1.00000000e+02 , 9.89865350e-03
